X	Y
2613.421	3198.685
2611.725	3198.171
2610.066	3197.497
2608.437	3196.678
2606.828	3195.727
2605.229	3194.661
2603.631	3193.493
2602.026	3192.239
2600.404	3190.913
2598.755	3189.530
2597.071	3188.105
2595.342	3186.652
2593.559	3185.186
2591.712	3183.722
2589.794	3182.275
2587.794	3180.859
2585.707	3179.487
2583.542	3178.166
2581.307	3176.903
2579.015	3175.703
2576.674	3174.572
2574.295	3173.516
2571.888	3172.542
2569.464	3171.654
2567.031	3170.860
2564.602	3170.166
2562.184	3169.576
2559.790	3169.098
2557.428	3168.737
2555.110	3168.500
2552.845	3168.392
2550.643	3168.419
2548.515	3168.587
2546.470	3168.903
2544.518	3169.371
2542.651	3169.990
2540.858	3170.752
2539.125	3171.651
2537.439	3172.682
2535.787	3173.838
2534.155	3175.114
2532.531	3176.502
2530.902	3177.996
2529.255	3179.591
2527.575	3181.280
2525.851	3183.058
2524.069	3184.916
2522.216	3186.851
2520.280	3188.854
2518.246	3190.921
2516.102	3193.045
2513.834	3195.220
2511.432	3197.439
2508.898	3199.700
2506.249	3202.001
2503.499	3204.340
2500.663	3206.718
2497.757	3209.131
2494.796	3211.579
2491.795	3214.060
2488.770	3216.574
2485.736	3219.118
2482.707	3221.692
2479.700	3224.293
2476.729	3226.922
2473.809	3229.576
2470.957	3232.254
2468.186	3234.955
2465.513	3237.677
2462.953	3240.418
2460.520	3243.179
2458.230	3245.958
2456.099	3248.751
2454.141	3251.560
2452.372	3254.383
2450.806	3257.217
2449.460	3260.062
2448.348	3262.916
2447.487	3265.778
2446.889	3268.646
2446.559	3271.518
2446.468	3274.385
2446.587	3277.237
2446.887	3280.067
2447.337	3282.865
2447.907	3285.622
2448.568	3288.329
2449.289	3290.978
2450.041	3293.560
2450.793	3296.066
2451.516	3298.487
2452.179	3300.814
2452.754	3303.039
2453.209	3305.152
2453.516	3307.145
2453.643	3309.008
2453.562	3310.734
2453.241	3312.312
2452.654	3313.735
2451.799	3315.000
2450.705	3316.109
2449.400	3317.064
2447.912	3317.868
2446.270	3318.524
2444.501	3319.034
2442.635	3319.401
2440.698	3319.627
2438.720	3319.716
2436.729	3319.668
2434.754	3319.487
2432.822	3319.176
2430.960	3318.737
2429.176	3318.180
2427.457	3317.519
2425.792	3316.769
2424.168	3315.944
2422.575	3315.061
2421.000	3314.132
2419.432	3313.173
2417.858	3312.199
2416.267	3311.225
2414.647	3310.265
2412.986	3309.333
2411.272	3308.446
2409.493	3307.617
2407.638	3306.862
2405.700	3306.190
2403.682	3305.602
2401.592	3305.099
2399.434	3304.678
2397.215	3304.340
2394.941	3304.083
2392.617	3303.908
2390.250	3303.814
2387.844	3303.799
2385.408	3303.863
2382.945	3304.006
2380.462	3304.226
2377.966	3304.524
2375.461	3304.898
2372.955	3305.349
2370.452	3305.874
2367.958	3306.474
2365.480	3307.148
2363.021	3307.894
2360.578	3308.707
2358.147	3309.584
2355.725	3310.519
2353.307	3311.508
2350.891	3312.546
2348.472	3313.629
2346.048	3314.751
2343.614	3315.909
2341.167	3317.098
2338.703	3318.312
2336.218	3319.547
2333.709	3320.800
2331.173	3322.063
2328.606	3323.335
2326.003	3324.609
2323.362	3325.881
2320.679	3327.147
2317.950	3328.401
2315.171	3329.639
2312.339	3330.857
2309.452	3332.050
2306.510	3333.217
2303.519	3334.358
2300.480	3335.471
2297.400	3336.557
2294.280	3337.615
2291.125	3338.644
2287.938	3339.644
2284.724	3340.615
2281.486	3341.557
2278.227	3342.468
2274.952	3343.348
2271.664	3344.198
2268.367	3345.015
2265.064	3345.801
2261.760	3346.554
2258.458	3347.274
2255.161	3347.961
2251.874	3348.614
2248.600	3349.232
2245.343	3349.816
2242.107	3350.365
2238.896	3350.877
2235.712	3351.354
2232.560	3351.794
2229.444	3352.197
2226.363	3352.561
2223.313	3352.882
2220.291	3353.156
2217.292	3353.381
2214.312	3353.551
2211.349	3353.664
