X	Y
1953.038	531.609
1951.200	535.605
1949.356	539.572
1947.507	543.505
1945.656	547.404
1943.805	551.266
1941.954	555.090
1940.106	558.872
1938.262	562.612
1936.424	566.308
1934.593	569.956
1932.772	573.556
1930.961	577.105
1929.163	580.601
1927.380	584.042
1925.612	587.426
1923.862	590.751
1922.131	594.015
1920.421	597.216
1918.732	600.353
1917.062	603.422
1915.404	606.424
1913.750	609.357
1912.094	612.219
1910.430	615.009
1908.751	617.726
1907.050	620.368
1905.322	622.934
1903.558	625.423
1901.754	627.834
1899.901	630.164
1897.994	632.413
1896.025	634.580
1893.990	636.662
1891.879	638.659
1889.688	640.569
1887.409	642.391
1885.037	644.124
1882.563	645.766
1879.983	647.316
1877.288	648.773
1874.473	650.134
1871.531	651.400
1868.456	652.568
1865.245	653.640
1861.902	654.618
1858.429	655.507
1854.831	656.309
1851.109	657.029
1847.267	657.668
1843.307	658.232
1839.234	658.722
1835.050	659.142
1830.757	659.497
1826.360	659.788
1821.861	660.020
1817.262	660.196
1812.569	660.319
1807.782	660.392
1802.906	660.419
1797.943	660.404
1792.896	660.349
1787.769	660.258
1782.565	660.134
1777.286	659.981
1771.935	659.802
1766.517	659.600
1761.033	659.380
1755.487	659.143
1749.881	658.894
1744.219	658.635
1738.505	658.371
1732.740	658.104
1726.929	657.838
1721.073	657.577
1715.177	657.323
1709.242	657.080
1703.273	656.851
1697.272	656.640
1691.243	656.450
1685.188	656.284
1679.110	656.147
1673.013	656.040
1666.899	655.968
1660.771	655.931
1654.630	655.927
1648.478	655.956
1642.316	656.015
1636.146	656.103
1629.969	656.217
1623.786	656.358
1617.600	656.522
1611.411	656.708
1605.222	656.915
1599.033	657.140
1592.845	657.383
1586.662	657.641
1580.483	657.914
1574.311	658.198
1568.147	658.494
1561.992	658.798
1555.848	659.109
1549.716	659.427
1543.598	659.748
1537.496	660.072
1531.410	660.397
1525.343	660.721
1519.295	661.042
1513.269	661.359
1507.265	661.670
1501.285	661.974
1495.331	662.269
1489.404	662.553
1483.506	662.825
1477.638	663.083
1471.801	663.325
1465.997	663.550
1460.228	663.756
1454.495	663.941
1448.799	664.104
1443.143	664.243
1437.526	664.357
1431.952	664.444
1426.421	664.502
1420.935	664.529
1415.495	664.524
1410.103	664.486
1404.760	664.412
1399.468	664.301
1394.228	664.151
1389.042	663.962
1383.910	663.731
1378.833	663.463
1373.810	663.160
1368.839	662.825
1363.921	662.463
1359.056	662.075
1354.242	661.664
1349.478	661.236
1344.766	660.791
1340.103	660.334
1335.489	659.868
1330.924	659.395
1326.408	658.920
1321.939	658.445
1317.517	657.973
1313.142	657.508
1308.813	657.053
1304.530	656.610
1300.291	656.184
1296.097	655.777
1291.947	655.392
1287.840	655.034
1283.775	654.703
1279.753	654.405
1275.773	654.142
1271.834	653.918
1267.935	653.734
1264.077	653.596
1260.257	653.505
1256.477	653.466
