X	Y
2948.548	1293.084
2950.618	1298.707
2952.549	1304.358
2954.343	1310.033
2956.001	1315.725
2957.525	1321.429
2958.916	1327.137
2960.174	1332.845
2961.301	1338.547
2962.298	1344.235
2963.166	1349.906
2963.906	1355.552
2964.520	1361.168
2965.008	1366.747
2965.372	1372.285
2965.613	1377.774
2965.732	1383.209
2965.730	1388.584
2965.609	1393.893
2965.369	1399.130
2965.011	1404.290
2964.537	1409.366
2963.948	1414.352
2963.246	1419.242
2962.430	1424.031
2961.503	1428.712
2960.465	1433.281
2959.318	1437.735
2958.065	1442.082
2956.707	1446.327
2955.246	1450.475
2953.685	1454.532
2952.025	1458.504
2950.269	1462.396
2948.419	1466.214
2946.477	1469.964
2944.445	1473.651
2942.325	1477.280
2940.120	1480.859
2937.831	1484.391
2935.460	1487.884
2933.010	1491.341
2930.482	1494.770
2927.879	1498.176
2925.203	1501.564
2922.456	1504.940
2919.640	1508.310
2916.758	1511.679
2913.810	1515.053
2910.800	1518.438
2907.729	1521.839
2904.601	1525.262
2901.416	1528.713
2898.176	1532.197
2894.885	1535.719
2891.543	1539.286
2888.154	1542.904
2884.717	1546.574
2881.234	1550.294
2877.702	1554.062
2874.121	1557.874
2870.489	1561.726
2866.807	1565.615
2863.073	1569.539
2859.285	1573.493
2855.444	1577.476
2851.549	1581.482
2847.597	1585.510
2843.589	1589.556
2839.524	1593.616
2835.400	1597.688
2831.218	1601.769
2826.975	1605.854
2822.671	1609.941
2818.305	1614.026
2813.876	1618.107
2809.384	1622.180
2804.826	1626.241
2800.204	1630.289
2795.514	1634.318
2790.758	1638.326
2785.933	1642.311
2781.039	1646.268
2776.074	1650.194
2771.039	1654.086
2765.932	1657.942
2760.752	1661.757
2755.498	1665.528
2750.169	1669.253
2744.766	1672.927
2739.285	1676.548
2733.727	1680.113
2728.091	1683.617
2722.376	1687.059
2716.581	1690.435
2710.704	1693.740
2704.746	1696.974
2698.705	1700.131
2692.580	1703.209
2686.374	1706.209
2680.090	1709.131
2673.731	1711.979
2667.301	1714.754
2660.802	1717.458
2654.240	1720.092
2647.616	1722.660
2640.934	1725.162
2634.198	1727.600
2627.410	1729.977
2620.575	1732.295
2613.696	1734.555
2606.776	1736.759
2599.818	1738.910
2592.826	1741.008
2585.804	1743.057
2578.754	1745.057
2571.681	1747.012
2564.586	1748.922
2557.475	1750.790
2550.350	1752.618
2543.215	1754.407
2536.072	1756.160
2528.926	1757.878
2521.780	1759.563
2514.637	1761.218
2507.500	1762.844
2500.374	1764.443
2493.260	1766.017
2486.164	1767.567
2479.087	1769.097
2472.034	1770.608
2465.009	1772.101
2458.013	1773.578
2451.051	1775.043
2444.126	1776.495
2437.241	1777.939
2430.400	1779.374
2423.607	1780.803
2416.864	1782.229
